Reference_ID,Received_At,University,Caller_Name,Outcome_1,Remark,Campaign_ID,Escalation_Required
500497,2024-12-03 11:32:17,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
483557,2024-12-03 11:34:12,Illinois Institute of Technology,Rudra,Not connected,No Remark,SP25AND,No
495457,2024-12-03 11:34:26,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
482771,2024-12-03 11:35:31,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
479991,2024-12-03 11:36:39,Illinois Institute of Technology,Rudra,Still making a decision,No Remark,SP25AND,No
473531,2024-12-03 11:37:39,Illinois Institute of Technology,Rudra,Not connected,No Remark,SP25AND,No
492184,2024-12-03 11:37:41,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
502468,2024-12-03 11:38:47,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
502549,2024-12-03 11:39:59,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
495679,2024-12-03 11:40:49,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
499856,2024-12-03 11:42:01,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
502472,2024-12-03 11:43:19,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
500033,2024-12-03 11:45:32,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
495505,2024-12-03 11:47:13,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
502583,2024-12-03 11:48:15,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
492001,2024-12-03 11:49:57,Illinois Institute of Technology,Jyoti,Completed application,No Remark,SP25SIC,No
502441,2024-12-03 11:51:09,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
472251,2024-12-03 11:52:29,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
702578,2024-12-03 11:56:17,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
502273,2024-12-03 11:57:07,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
482129,2024-12-03 11:58:25,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
495858,2024-12-03 11:59:46,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
485859,2024-12-03 12:01:42,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
502435,2024-12-03 12:11:32,Illinois Institute of Technology,Jyoti,Wrong number,No Remark,SP25SIC,No
474402,2024-12-03 12:13:35,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
499859,2024-12-03 12:15:01,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
493787,2024-12-03 12:16:37,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
502533,2024-12-03 12:17:40,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
502430,2024-12-03 12:19:14,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
495645,2024-12-03 12:21:13,Illinois Institute of Technology,Jyoti,Wrong number,No Remark,SP25SIC,No
478797,2024-12-03 12:22:23,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
494151,2024-12-03 12:23:42,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
495583,2024-12-03 12:25:18,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
501071,2024-12-03 12:30:14,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
494149,2024-12-03 12:31:41,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
499764,2024-12-03 12:33:15,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
502322,2024-12-03 12:34:58,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
502203,2024-12-03 12:36:44,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
501669,2024-12-03 12:38:14,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
491412,2024-12-03 12:41:17,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
87677000,2024-12-03 12:45:24,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
473417,2024-12-03 12:52:13,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
484506,2024-12-03 12:53:48,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
481747,2024-12-03 12:55:19,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
495705,2024-12-03 12:57:14,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
501860,2024-12-03 12:58:34,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
472062,2024-12-03 13:01:28,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
494121,2024-12-03 13:03:27,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
500475,2024-12-03 13:06:09,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
502317,2024-12-03 13:08:39,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
493985,2024-12-03 13:11:09,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
500204,2024-12-03 13:12:41,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
502098,2024-12-03 13:13:47,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
494166,2024-12-03 13:15:30,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
493779,2024-12-03 13:30:10,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
501684,2024-12-03 13:31:51,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
502227,2024-12-03 13:33:10,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
502107,2024-12-03 13:34:36,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
494391,2024-12-03 13:36:05,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
495701,2024-12-03 13:57:19,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
492354,2024-12-03 13:59:03,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
500200,2024-12-03 14:00:33,Illinois Institute of Technology,Jyoti,Disconnected,No Remark,SP25SIC,No
502129,2024-12-03 14:03:35,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
494280,2024-12-03 14:05:16,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
494248,2024-12-03 14:07:12,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
501174,2024-12-03 14:09:47,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
500160,2024-12-03 14:10:58,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
474128,2024-12-03 14:12:19,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
493708,2024-12-03 14:13:35,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
474576,2024-12-03 14:19:46,Illinois Institute of Technology,Jyoti,Wrong number,No Remark,SP25SIC,No
500010,2024-12-03 14:21:11,Illinois Institute of Technology,Jyoti,Wrong number,No Remark,SP25SIC,No
494139,2024-12-03 14:23:54,Illinois Institute of Technology,Jyoti,Completed application,No Remark,SP25SIC,No
500169,2024-12-03 14:25:40,Illinois Institute of Technology,Jyoti,Wrong number,No Remark,SP25SIC,No
493960,2024-12-03 14:26:41,Illinois Institute of Technology,Jyoti,Wrong number,No Remark,SP25SIC,No
493763,2024-12-03 14:28:18,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
502434,2024-12-03 14:29:14,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
491993,2024-12-03 14:33:13,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
499933,2024-12-03 14:34:48,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
481664,2024-12-03 14:35:56,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
500951,2024-12-03 14:37:04,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
502519,2024-12-03 14:38:31,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
502293,2024-12-03 14:40:37,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
502535,2024-12-03 14:42:33,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
499994,2024-12-03 14:44:18,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
500223,2024-12-03 14:45:42,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
495737,2024-12-03 14:46:35,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
502496,2024-12-03 14:49:04,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
494371,2024-12-03 14:50:12,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
502053,2024-12-03 14:51:27,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
502024,2024-12-03 14:57:02,Illinois Institute of Technology,Jyoti,Wrong number,No Remark,SP25SIC,No
485798,2024-12-03 14:59:42,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
493957,2024-12-03 15:00:49,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
500514,2024-12-03 15:03:27,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
502242,2024-12-03 15:05:17,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
495625,2024-12-03 15:10:41,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
494009,2024-12-03 15:11:58,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
502439,2024-12-03 15:13:14,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
494229,2024-12-03 15:14:44,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
494297,2024-12-03 15:19:55,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
478914,2024-12-03 15:21:08,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
473056,2024-12-03 15:25:55,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
475113,2024-12-03 15:28:46,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
501632,2024-12-03 15:30:49,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
500995,2024-12-03 15:32:16,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
501231,2024-12-03 15:33:57,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
479125,2024-12-03 15:35:44,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
500420,2024-12-03 15:36:39,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
474365,2024-12-03 15:38:18,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
500391,2024-12-03 15:39:19,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
502404,2024-12-03 15:42:02,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
476476,2024-12-03 15:43:34,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
476207,2024-12-03 15:45:12,Illinois Institute of Technology,Jyoti,Disconnected,No Remark,SP25SIC,No
499904,2024-12-03 15:46:57,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
502335,2024-12-03 15:49:03,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
495779,2024-12-03 15:50:26,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
494172,2024-12-03 15:52:41,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
500125,2024-12-03 15:54:01,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
493998,2024-12-03 15:54:56,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
477545,2024-12-03 15:57:34,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
501717,2024-12-03 16:00:30,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
678450,2024-12-03 16:03:10,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
501998,2024-12-03 16:04:48,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
495450,2024-12-03 16:06:46,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
494299,2024-12-03 16:08:09,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
493812,2024-12-03 16:09:17,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
494342,2024-12-03 16:10:43,Illinois Institute of Technology,Jyoti,Wrong number,No Remark,SP25SIC,No
499867,2024-12-03 16:11:59,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
495855,2024-12-03 16:14:20,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
494032,2024-12-03 16:15:15,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
493861,2024-12-03 16:22:35,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
494177,2024-12-03 16:23:39,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
492055,2024-12-03 16:26:31,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
500406,2024-12-03 16:27:49,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
501682,2024-12-03 17:08:53,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
495825,2024-12-03 17:10:10,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
495797,2024-12-03 17:11:38,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
501830,2024-12-03 17:25:06,Illinois Institute of Technology,Jyoti,Wrong number,No Remark,SP25SIC,No
486972,2024-12-03 18:32:42,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
500139,2024-12-03 18:33:33,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
499959,2024-12-03 18:35:32,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
495514,2024-12-03 18:37:19,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
501745,2024-12-03 18:38:53,Illinois Institute of Technology,Jyoti,Wrong number,No Remark,SP25SIC,No
500979,2024-12-03 18:41:05,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
473798,2024-12-03 18:42:30,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
495565,2024-12-03 18:43:35,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
494242,2024-12-03 18:44:42,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
502222,2024-12-03 18:46:39,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
484740,2024-12-04 09:57:11,Illinois Institute of Technology,Jyoti,Wrong number,No Remark,SP25SIC,No
495868,2024-12-04 10:17:32,Illinois Institute of Technology,Rudra,Not connected,No Remark,SP25NIQ,No
374718068,2024-12-04 13:13:13,Illinois Institute of Technology,Rudra,Application already stated,No Remark,SP25NIQ,No
494397,2024-12-04 13:43:05,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
494370,2024-12-04 13:44:37,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
487108,2024-12-04 13:46:10,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
478350,2024-12-04 13:51:14,Illinois Institute of Technology,Rudra,Application already stated,"completed application, no response yet.",SP25NIQ,Yes
495533,2024-12-04 13:51:48,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
782289,2024-12-04 13:53:32,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
502281,2024-12-04 13:55:24,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
479376,2024-12-04 13:56:58,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
494296,2024-12-04 14:24:04,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
494183,2024-12-04 14:27:28,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
502374,2024-12-04 14:28:25,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
501158,2024-12-04 14:30:00,Illinois Institute of Technology,Jyoti,Voicemail,No Remark,SP25SIC,No
477925,2024-12-04 14:31:21,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
495622,2024-12-04 14:32:27,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
491312,2024-12-04 14:33:12,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
501209,2024-12-04 14:34:43,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
500487,2024-12-04 14:36:10,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
500128,2024-12-04 14:37:44,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
501880,2024-12-04 14:40:46,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
502464,2024-12-04 14:42:02,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
482168,2024-12-04 14:43:22,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
476811,2024-12-04 14:46:26,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
493975,2024-12-04 14:47:36,Illinois Institute of Technology,Jyoti,Disconnected,No Remark,SP25SIC,No
472881,2024-12-04 14:49:04,Illinois Institute of Technology,Jyoti,Will Submit the docx,No Remark,SP25SIC,No
479515,2024-12-04 14:51:30,Illinois Institute of Technology,Jyoti,Completed application,No Remark,SP25SIC,No
494034,2024-12-04 14:53:36,Illinois Institute of Technology,Jyoti,Completed application,No Remark,SP25SIC,No
472456,2024-12-04 14:54:49,Illinois Institute of Technology,Jyoti,Not connected,No Remark,SP25SIC,No
